artist_name,e.country,e.country_3,e.startdate,num_exhibitions
Clara Gumpertz,IT,ITA,1913,1
Clara Hensel,DE,DEU,1910,1
Clara Lotte von Marcard,AT,AUT,1910,3
Clara Lotte von Marcard,DE,DEU,1912,2
Clara Montalba,IT,ITA,1914,6
Clara Müller,DE,DEU,1905,3
Clara Müller,IT,ITA,1906,3
Clara Porges,DE,DEU,1912,2
Clara Reinken,DE,DEU,1912,2
Clara Sachs,DE,DEU,1910,2
Clara Sachs,DE,DEU,1913,6
Clara Taggart MacChesney,US,USA,1905,1
Clara Taylor,GB,GBR,1909,6
Clara Taylor,GB,GBR,1910,16
Clara Taylor,GB,GBR,1911,6
Clara Taylor,GB,GBR,1912,6
Clara Voortman-Dobbelaere,BE,BEL,1913,1
Clara Walther,DE,DEU,1905,3
Clara Witte-Pelz,DE,DEU,1912,2
Clara Zschille,DE,DEU,1906,1
Clara von Sivers,DE,DEU,1905,3
Clare Atwood,AT,AUT,1910,3
Clare Atwood,FR,FRA,1907,4
Clare Atwood,GB,GBR,1907,4
Clare Atwood,GB,GBR,1908,12
Clare Atwood,GB,GBR,1909,9
Clare Atwood,GB,GBR,1910,4
Clare Atwood,GB,GBR,1911,8
Clare Atwood,GB,GBR,1912,2
Clare Atwood,GB,GBR,1913,4
Clare Atwood,GB,GBR,1914,10
Clare Atwood,GB,GBR,1915,10
Clare Atwood,IT,ITA,1912,2
Clare Atwood,IT,ITA,1914,6
Clare Winsten,GB,GBR,1914,3
Clarence Arthur Bird,GB,GBR,1908,12
Clarence Arthur Bird,GB,GBR,1909,4
Clarence Arthur Bird,GB,GBR,1911,4
Clarence Evelyn King,GB,GBR,1914,1
Clarence Montfort Gihon,GB,GBR,1908,6
Clarita Beyer,DE,DEU,1905,3
Clarita Beyer,DE,DEU,1907,1
Clark Greenwood Voorhees,US,USA,1905,1
Clasine Carolina Frederica Neuman,NL,NLD,1907,2
Claude Allin Shepperson,GB,GBR,1908,6
Claude Allin Shepperson,IT,ITA,1912,2
Claude Emma Thiollier,FR,FRA,1911,3
Claude Francis Barry,GB,GBR,1908,6
Claude Francis Barry,GB,GBR,1911,2
Claude Hayes,IT,ITA,1912,2
Claude Marks,GB,GBR,1908,10
Claude Monet,AT,AUT,1910,17
Claude Monet,AT,AUT,1911,8
Claude Monet,AT,AUT,1912,5
Claude Monet,AT,AUT,1913,3
Claude Monet,AT,AUT,1914,4
Claude Monet,BE,BEL,1908,12
Claude Monet,BE,BEL,1910,8
Claude Monet,BE,BEL,1913,14
Claude Monet,CH,CHE,1906,6
Claude Monet,CH,CHE,1908,6
Claude Monet,CZ,CZE,1907,16
Claude Monet,CZ,CZE,1914,4
Claude Monet,DE,DEU,1905,39
Claude Monet,DE,DEU,1906,35
Claude Monet,DE,DEU,1907,12
Claude Monet,DE,DEU,1908,5
Claude Monet,DE,DEU,1909,24
Claude Monet,DE,DEU,1910,11
Claude Monet,DE,DEU,1911,11
Claude Monet,DE,DEU,1912,19
Claude Monet,DE,DEU,1913,9
Claude Monet,DE,DEU,1914,11
Claude Monet,FR,FRA,1906,17
Claude Monet,FR,FRA,1907,37
Claude Monet,FR,FRA,1908,2
Claude Monet,FR,FRA,1910,1
Claude Monet,FR,FRA,1911,4
Claude Monet,FR,FRA,1912,68
Claude Monet,FR,FRA,1914,2
Claude Monet,HU,HUN,1907,4
Claude Monet,HU,HUN,1910,1
Claude Monet,HU,HUN,1913,5
Claude Monet,IT,ITA,1905,4
Claude Monet,IT,ITA,1910,2
Claude Monet,IT,ITA,1913,3
Claude Monet,NL,NLD,1912,3
Claude Monet,RU,RUS,1912,9
Claude Monet,US,USA,1910,2
Claude Monet,US,USA,1911,1
Claude Monet,US,USA,1912,1
Claude Monet,US,USA,1913,11
Claude Monet,US,USA,1914,2
Claude Rameau,BE,BEL,1913,1
Claude Rameau,FR,FRA,1913,8
Claude Tryon,GB,GBR,1911,3
Claude de Santeul,FR,FRA,1907,6
Claude-Ferdinand Gaillard,FR,FRA,1912,4
Claude-Ferdinand Gaillard,FR,FRA,1914,3
Claude-Joseph Vernet,DE,DEU,1910,1
Claudi Castelucho Diana,AT,AUT,1906,2
Claudi Castelucho Diana,AT,AUT,1914,12
Claudi Castelucho Diana,BE,BEL,1914,3
Claudi Castelucho Diana,DE,DEU,1910,1
Claudi Castelucho Diana,FR,FRA,1906,1
Claudi Castelucho Diana,FR,FRA,1908,6
Claudi Castelucho Diana,FR,FRA,1910,1
Claudi Castelucho Diana,FR,FRA,1911,1
Claudi Castelucho Diana,GB,GBR,1914,3
Claughton Pellew-Harvey,GB,GBR,1914,4
Claus Bergen,DE,DEU,1909,2
Claus Bergen,NL,NLD,1912,1
Claus Meyer,DE,DEU,1905,3
Claus Meyer,DE,DEU,1906,12
Claus Meyer,DE,DEU,1907,1
Claus Meyer,DE,DEU,1908,1
Claus Meyer,DE,DEU,1909,2
Claus Meyer,GB,GBR,1908,1
Claus Meyer,IT,ITA,1914,2
Clelia Bompiani Battaglia,IT,ITA,1908,1
Clemens Fränkel,DE,DEU,1909,2
Clemens Oskar Schanze,DE,DEU,1913,6
Clemens Oskar Schanze,US,USA,1914,1
Clement Game,GB,GBR,1907,2
Clemente Pugliese-Levi,DE,DEU,1905,6
Clemente Pugliese-Levi,IT,ITA,1905,8
Clemente Pugliese-Levi,IT,ITA,1906,3
Clemente Pugliese-Levi,IT,ITA,1910,4
Clemente Pugliese-Levi,IT,ITA,1913,2
Clemente Pugliese-Levi,IT,ITA,1914,4
Clemente Pugliese-Levi,IT,ITA,1915,2
Clementine Hahn,DE,DEU,1906,1
Clementine Jonnaert,BE,BEL,1913,2
Clementine Wagner,AT,AUT,1910,3
Cleto Capri,IT,ITA,1906,2
Clewin Harcourt,GB,GBR,1909,4
Clifford Isaac Addams,GB,GBR,1908,10
Clifford Isaac Addams,GB,GBR,1909,1
Clifford Isaac Addams,GB,GBR,1910,4
Clifford Isaac Addams,GB,GBR,1911,4
Clifford Isaac Addams,GB,GBR,1914,3
Clive Bell,GB,GBR,1908,2
Clothilde Tschuppik,DE,DEU,1905,3
Clothildis van Doormaal-Van der Ouderaa,BE,BEL,1908,2
Clovis Cazes,BE,BEL,1913,1
Clémence Lacroix,BE,BEL,1908,2
Clémence Lacroix,BE,BEL,1914,2
Clémence Pruijs van der Hoeven,FR,FRA,1907,2
Clémence Pruijs van der Hoeven,NL,NLD,1905,1
Clémence Pruijs van der Hoeven,NL,NLD,1907,2
Clément Faller,FR,FRA,1910,3
Clément de Porre,BE,BEL,1908,6
Clément de Porre,BE,BEL,1913,1
Clémentine Fiévez,BE,BEL,1914,2
Clémentine Hélène Dufau,AT,AUT,1910,3
Clémentine Hélène Dufau,CH,CHE,1906,2
Clémentine Hélène Dufau,DE,DEU,1907,2
Clémentine Hélène Dufau,DE,DEU,1910,1
Clémentine Hélène Dufau,FR,FRA,1905,6
Clémentine Hélène Dufau,FR,FRA,1906,2
Clémentine Hélène Dufau,FR,FRA,1907,2
Clémentine Hélène Dufau,FR,FRA,1912,4
Clémentine Hélène Dufau,IT,ITA,1907,2
Clémentine Hélène Dufau,NL,NLD,1912,2
Coba Ritsema,BE,BEL,1913,1
Coba Ritsema,NL,NLD,1905,6
Coba Ritsema,NL,NLD,1908,2
Coba Ritsema,NL,NLD,1909,3
Coba Ritsema,NL,NLD,1910,8
Coba Ritsema,NL,NLD,1911,6
Coba Ritsema,NL,NLD,1912,1
Coen van Oven,NL,NLD,1914,8
Coenraad Matthias Garms,NL,NLD,1905,7
Coenraad Matthias Garms,NL,NLD,1907,16
Coenraad Matthias Garms,NL,NLD,1908,14
Coenraad Matthias Garms,NL,NLD,1909,11
Coenraad Matthias Garms,NL,NLD,1910,14
Coenraad Matthias Garms,NL,NLD,1911,16
Coenraad Matthias Garms,NL,NLD,1912,1
Coenraad Matthias Garms,NL,NLD,1914,10
Colin Campbell Cooper,IT,ITA,1905,4
Colin Campbell Cooper,US,USA,1912,2
Colin Unwin Gill,GB,GBR,1913,2
Colin Unwin Gill,GB,GBR,1914,2
Conrad Felixmüller,DE,DEU,1915,1
Conrad Hommel,DE,DEU,1912,3
Conrad Hommel,DE,DEU,1913,14
Conrad Hommel,DE,DEU,1914,11
Conrad Hommel,DE,DEU,1915,4
Conrad Kikkert,NL,NLD,1912,2
Conrad Kikkert,NL,NLD,1913,26
Conrad Kikkert,NL,NLD,1914,3
Conrad Kikkert,RU,RUS,1913,2
Conrad Kikkert,RU,RUS,1914,4
Conrad M. Ward,DE,DEU,1907,2
Conrad Sutter,DE,DEU,1906,2
Constance Daintrey,GB,GBR,1913,132
Constance Dickins,GB,GBR,1911,6
Constance F. D'Oyly,GB,GBR,1908,10
Constance F. D'Oyly,GB,GBR,1909,6
Constance F. D'Oyly,GB,GBR,1911,6
Constance Halford,DE,DEU,1907,1
Constance Halford,GB,GBR,1907,3
Constance Halford,GB,GBR,1908,1
Constance Halford,IT,ITA,1909,2
Constance Halford,IT,ITA,1910,2
Constance Halford,IT,ITA,1912,2
Constance Halford,IT,ITA,1914,6
Constance Halford,NL,NLD,1912,1
Constance Halford,US,USA,1910,1
Constance Halford,US,USA,1911,1
Constance Halford,US,USA,1912,1
Constance Halford,US,USA,1913,1
Constance Halford,US,USA,1914,1
Constance Law-Adam,GB,GBR,1911,6
Constance Prescott Westcar,GB,GBR,1909,2
Constance Prescott Westcar,GB,GBR,1911,6
Constance Schwedeler,DE,DEU,1909,4
Constant Aimé Marie Cap,BE,BEL,1908,8
Constant Artz,HU,HUN,1910,1
Constant Dratz,BE,BEL,1914,6
Constant Léon Duval,FR,FRA,1907,6
Constant Montald,BE,BEL,1913,4
Constant Montald,BE,BEL,1914,4
Constant Montald,DE,DEU,1908,2
Constant Montald,FR,FRA,1911,27
Constant Montald,IT,ITA,1909,4
Constant Montald,IT,ITA,1912,2
Constant Permeke,BE,BEL,1907,2
Constant Permeke,BE,BEL,1910,12
Constant Permeke,BE,BEL,1912,2
Constant Permeke,BE,BEL,1913,13
Constant Scherb,FR,FRA,1907,2
Constant Troyon,DE,DEU,1906,3
Constant Troyon,DE,DEU,1908,1
Constant Troyon,DE,DEU,1910,1
Constant Troyon,FR,FRA,1907,10
Constant Troyon,GB,GBR,1913,1
Constant Troyon,HU,HUN,1910,3
Constant Troyon,RU,RUS,1912,3
Constant van Hoorde,BE,BEL,1908,2
Constant van Offel,BE,BEL,1908,24
Constant van Offel,BE,BEL,1909,18
Constant van Offel,BE,BEL,1910,8
Constant van Offel,BE,BEL,1911,24
Constant van Offel,BE,BEL,1912,30
Constant van Offel,BE,BEL,1913,1
Constant van Offel,BE,BEL,1914,6
Constant van Offel,IT,ITA,1912,4
Constantia Arnolda Balwé,NL,NLD,1907,7
Constantia Arnolda Balwé,NL,NLD,1908,2
Constantia Arnolda Balwé,NL,NLD,1909,4
Constantia Arnolda Balwé,NL,NLD,1910,2
Constantia Arnolda Balwé,NL,NLD,1911,2
Constantia Arnolda Balwé,NL,NLD,1914,2
Constantin Artachino,DE,DEU,1905,9
Constantin Brancusi,US,USA,1913,6
Constantin Damianos,GB,GBR,1906,3
Constantin Guys,CH,CHE,1908,4
Constantin Guys,DE,DEU,1908,2
Constantin Guys,DE,DEU,1909,12
Constantin Guys,DE,DEU,1910,42
Constantin Guys,DE,DEU,1912,4
Constantin Guys,DE,DEU,1913,1
Constantin Guys,FR,FRA,1907,9
Constantin Guys,FR,FRA,1908,17
Constantin Guys,FR,FRA,1910,1
Constantin Guys,FR,FRA,1911,3
Constantin Guys,FR,FRA,1914,6
Constantin Guys,HU,HUN,1913,2
Constantin Guys,RU,RUS,1912,13
Constantin Kraacht,RU,RUS,1908,5
Constantin Meunier,AT,AUT,1906,106
Constantin Meunier,DE,DEU,1905,3
Constantin Meunier,DE,DEU,1908,6
Constantin Meunier,DE,DEU,1910,1
Constantin Meunier,DE,DEU,1911,1
Constantin Meunier,DE,DEU,1914,2
Constantin Meunier,FR,FRA,1912,2
Constantin Meunier,FR,FRA,1914,1
Constantin Meunier,HU,HUN,1907,162
Constantin Meunier,HU,HUN,1910,1
Constantin Netscher,FR,FRA,1910,1
Constantin Trovant,RU,RUS,1912,1
"Constantin, Baron Rausch de Traubenberg",GB,GBR,1908,2
Constantino Gómez Salvador,GB,GBR,1914,2
Copley Fielding,HU,HUN,1909,2
Cor de Gavere,NL,NLD,1914,10
Cora Josephine Gordon,GB,GBR,1908,10
Cora Josephine Gordon,GB,GBR,1911,4
Corinna Modigliani,IT,ITA,1906,1
Corinna Modigliani,IT,ITA,1908,6
Coriolano Vighi,IT,ITA,1905,2
Coriolano Vighi,IT,ITA,1906,18
Corneel Goddaert,BE,BEL,1908,4
Corneel Goddaert,BE,BEL,1909,10
Corneille Henri Dee,NL,NLD,1905,4
Corneille Henri Dee,NL,NLD,1907,1
Corneille Henri Dee,NL,NLD,1909,2
Cornelia Boer,NL,NLD,1905,1
Cornelia Christina Johanna Trigt-Hoevenaar,NL,NLD,1907,2
Cornelia Paczka Wagner,HU,HUN,1905,4
Cornelia Paczka Wagner,HU,HUN,1906,2
Cornelia Paczka Wagner,HU,HUN,1909,6
Cornelia Paczka Wagner,IT,ITA,1910,4
Cornelia Risi Pogliani,IT,ITA,1909,5
Cornelia Wilhemina Marchant,NL,NLD,1914,18
Cornelis Albertus Johannes Schermer,BE,BEL,1913,1
Cornelis Albertus Johannes Schermer,NL,NLD,1905,1
Cornelis Albertus Johannes Schermer,NL,NLD,1907,1
Cornelis Antonie van Waning,NL,NLD,1905,2
Cornelis Gerardus 't Hooft,NL,NLD,1907,2
Cornelis Gerardus 't Hooft,NL,NLD,1909,2
Cornelis Johannes Maks,DE,DEU,1910,1
Cornelis Johannes Maks,DE,DEU,1911,1
Cornelis Johannes Maks,DE,DEU,1912,1
Cornelis Johannes Maks,DE,DEU,1914,5
Cornelis Johannes Maks,NL,NLD,1907,23
Cornelis Johannes Maks,NL,NLD,1908,14
Cornelis Johannes Maks,NL,NLD,1909,27
Cornelis Johannes Maks,NL,NLD,1910,20
Cornelis Johannes Maks,NL,NLD,1911,18
Cornelis Johannes Maks,NL,NLD,1912,1
Cornelis Johannes Maks,NL,NLD,1914,6
Cornelis Ketel,DE,DEU,1906,2
Cornelis Koppenol,NL,NLD,1907,2
Cornelis Koppenol,NL,NLD,1909,1
Cornelis Kuypers,BE,BEL,1913,1
Cornelis Kuypers,CZ,CZE,1913,2
Cornelis Kuypers,HU,HUN,1910,1
Cornelis Kuypers,NL,NLD,1905,6
Cornelis Kuypers,NL,NLD,1907,2
Cornelis Kuypers,NL,NLD,1909,4
Cornelis Kuypers,NL,NLD,1912,1
Cornelis Nuijs,NL,NLD,1905,4
Cornelis Nuijs,NL,NLD,1907,3
Cornelis Pouderoijen,NL,NLD,1905,1
Cornelis Pouderoijen,NL,NLD,1907,4
Cornelis Pouderoijen,NL,NLD,1909,2
Cornelis Spoor,NL,NLD,1905,8
Cornelis Spoor,NL,NLD,1908,18
Cornelis Spoor,NL,NLD,1909,30
Cornelis Spoor,NL,NLD,1910,20
Cornelis Spoor,NL,NLD,1912,3
Cornelis Teunis Huussen,NL,NLD,1914,10
Cornelis Vreedenburgh,BE,BEL,1913,1
Cornelis Vreedenburgh,NL,NLD,1905,1
Cornelis Vreedenburgh,NL,NLD,1907,1
Cornelis Vreedenburgh,NL,NLD,1914,10
Cornelis de Heem,FR,FRA,1910,2
Cornelis de Vos,DE,DEU,1909,1
Cornelis van Poelenburgh,FR,FRA,1910,1
"Cornelis, Jr. Westerbeek",DE,DEU,1905,3
Cornelius Wagner,DE,DEU,1906,3
Cornelius Wagner,DE,DEU,1909,2
Cornélie van der Hart,NL,NLD,1907,1
Corrado Alberto Mazzei,DE,DEU,1913,2
Corrado Gabani,IT,ITA,1906,1
Corrado Michelozzi,IT,ITA,1913,1
Corrado Michelozzi,IT,ITA,1914,2
Corrie Boellaard,NL,NLD,1905,5
Corrie Boellaard,NL,NLD,1907,1
Corrie Boellaard,NL,NLD,1908,2
Corry Gallas,NL,NLD,1914,4
Costantino Biondi,IT,ITA,1908,2
Cristiano Banti,IT,ITA,1910,29
Cristophe Karel Henri de Nerée tot Babberich,NL,NLD,1914,26
Cullen Bryan Yates,US,USA,1910,1
Cullen Bryan Yates,US,USA,1912,1
Cullen Bryan Yates,US,USA,1913,2
Cuno Amiet,AT,AUT,1909,10
Cuno Amiet,CH,CHE,1908,36
Cuno Amiet,CH,CHE,1911,7
Cuno Amiet,CH,CHE,1912,6
Cuno Amiet,DE,DEU,1905,3
Cuno Amiet,DE,DEU,1906,2
Cuno Amiet,DE,DEU,1907,2
Cuno Amiet,DE,DEU,1910,4
Cuno Amiet,DE,DEU,1911,10
Cuno Amiet,DE,DEU,1912,21
Cuno Amiet,DE,DEU,1913,12
Cuno Amiet,DE,DEU,1914,1
Cuno Amiet,HU,HUN,1910,3
Cuno Amiet,NL,NLD,1912,1
Cuno von Bodenhausen,DE,DEU,1905,3
Curt Agthe,NL,NLD,1905,2
Curt Agthe,US,USA,1914,1
Curt Herrmann,BE,BEL,1905,8
Curt Herrmann,DE,DEU,1905,19
Curt Herrmann,DE,DEU,1906,18
Curt Herrmann,DE,DEU,1907,22
Curt Herrmann,DE,DEU,1908,6
Curt Herrmann,DE,DEU,1909,32
Curt Herrmann,DE,DEU,1910,12
Curt Herrmann,DE,DEU,1911,8
Curt Herrmann,DE,DEU,1912,42
Curt Herrmann,DE,DEU,1913,9
Curt Herrmann,DE,DEU,1914,3
Curt Nessel,DE,DEU,1913,2
Curt Nessel,DE,DEU,1914,3
Curt Rüger,DE,DEU,1905,6
Curt Steinberg,DE,DEU,1910,6
Curt Störmer,DE,DEU,1913,6
Curt Störmer,DE,DEU,1914,4
Curt Ullrich,DE,DEU,1905,12
Curt Ullrich,DE,DEU,1906,4
Curt Ullrich,DE,DEU,1912,5
Curt Ullrich,DE,DEU,1913,2
Curt Ullrich,DE,DEU,1914,2
Curt Ziegra,DE,DEU,1906,2
Cuthbert Bradley,GB,GBR,1909,6
Cuthbert Hamilton,GB,GBR,1913,8
Cuthbert Hamilton,GB,GBR,1914,2
Cuthbert William Lewes Dashwood,GB,GBR,1908,10
Cuthbert William Lewes Dashwood,GB,GBR,1911,6
Cyril Chitty,GB,GBR,1911,6
Cyril Chitty,GB,GBR,1914,2
Cyril Mandel,CZ,CZE,1907,18
Cyril Mandel,CZ,CZE,1908,8
Cyril Roberts,GB,GBR,1908,6
Cyrille Besset,FR,FRA,1912,2
Cäcilie Graf-Pfaff,IT,ITA,1905,2
Cécil Bougourd,FR,FRA,1909,5
Cécile Cauterman,BE,BEL,1913,2
Cécile Cauterman,BE,BEL,1914,4
Cécile Cavaillé-Coll,FR,FRA,1905,4
Cécile Contesco,FR,FRA,1905,2
Cécile Hertz,FR,FRA,1905,6
Cécile Hertz,FR,FRA,1906,4
Célestine Vermoelen,BE,BEL,1908,4
Célestine von der Heydte,DE,DEU,1905,3
Céline Lopes Suasso,NL,NLD,1905,2
César Bonanomi,AT,AUT,1914,1
César María Herrer Marcher,HU,HUN,1906,6
César María Herrer Marcher,HU,HUN,1907,6
César María Herrer Marcher,HU,HUN,1908,10
César María Herrer Marcher,NL,NLD,1912,2
Cína František Jelínek,CZ,CZE,1913,2
D. Bridgman Metchim,GB,GBR,1911,2
D. G. Innes,GB,GBR,1910,2
D. M. Burgess,GB,GBR,1910,2
D. M. Moore,GB,GBR,1909,6
D. M. Vodar,RU,RUS,1909,1
D. N. Silin,RU,RUS,1905,1
D. N. Silin,RU,RUS,1908,1
D. Neane,GB,GBR,1909,1
D. Sesboüé,FR,FRA,1907,1
D. V. Shemyakin,RU,RUS,1908,4
D. Varapaev,RU,RUS,1905,2
D. Varapaev,RU,RUS,1906,2
D. Varapaev,RU,RUS,1907,12
D. Varapaev,RU,RUS,1908,8
D. Yakimenko,UA,UKR,1911,4
Dagfin Werenskiold,AT,AUT,1912,10
Dagfin Werenskiold,DE,DEU,1912,2
Dagfin Werenskiold,US,USA,1912,3
Dagmar Hooge,DE,DEU,1906,1
Dagobert Peche,HU,HUN,1913,3
Dalziel McKay,GB,GBR,1908,10
Dalziel McKay,GB,GBR,1911,4
Damaso Bianchi,IT,ITA,1906,1
Damazy Kotowski,AT,AUT,1910,4
Dammen Gestel,NL,NLD,1905,1
Dammen Gestel,NL,NLD,1914,6
Daniel Albert Veresmith,GB,GBR,1908,10
Daniel Albert Veresmith,GB,GBR,1910,2
Daniel Garber,US,USA,1910,2
Daniel Garber,US,USA,1911,2
Daniel Garber,US,USA,1912,1
Daniel Garber,US,USA,1913,1
Daniel Garber,US,USA,1914,1
Daniel Greiner,DE,DEU,1906,9
Daniel Mayer,FR,FRA,1906,6
Daniel Mihalik,HU,HUN,1905,10
Daniel Mihalik,HU,HUN,1906,4
Daniel Mihalik,HU,HUN,1907,18
Daniel Mihalik,HU,HUN,1908,2
Daniel Mihalik,IT,ITA,1905,2
Daniel Mihalik,IT,ITA,1909,4
Daniel Mihalik,IT,ITA,1910,2
Daniel Noteboom,NL,NLD,1910,2
Daniel Putnam Brinley,FR,FRA,1905,2
Daniel Putnam Brinley,US,USA,1913,17
Daniel Putnam Brinley,US,USA,1915,2
Daniel Urbain Dourouze,FR,FRA,1907,11
Daniel Urrabieta Vierge,FR,FRA,1914,3
Daniel Viau,FR,FRA,1905,4
Daniel Vázquez Díaz,GB,GBR,1914,4
Daniele DeStrobel,DE,DEU,1905,3
Daniele DeStrobel,IT,ITA,1905,2
Daniele DeStrobel,IT,ITA,1906,2
Daniël J. R. Jordens,NL,NLD,1907,2
Daniël J. R. Jordens,NL,NLD,1908,2
Daniël J. R. Jordens,NL,NLD,1909,3
Daniël J. R. Jordens,NL,NLD,1910,2
Daniël J. R. Jordens,NL,NLD,1912,1
Daniël J. R. Jordens,NL,NLD,1914,2
Dante Bertini,IT,ITA,1906,1
Dante Gabriel Rossetti,HU,HUN,1909,4
Dante Mario Canasi,IT,ITA,1912,2
Dante Ricci,IT,ITA,1905,2
Dante Ricci,IT,ITA,1906,1
Dante Ricci,IT,ITA,1908,5
Dante Ricci,IT,ITA,1909,4
Dante Ricci,IT,ITA,1910,2
Dante Ricci,IT,ITA,1912,2
Dante Ricci,IT,ITA,1913,1
Dante Ricci,IT,ITA,1914,4
Dante Ricci,IT,ITA,1915,3
Dario Santini,IT,ITA,1906,3
Darsie Napier Japp,GB,GBR,1912,4
Darsie Napier Japp,GB,GBR,1913,4
Darsie Napier Japp,GB,GBR,1914,6
Darío de Regoyos,BE,BEL,1905,14
Darío de Regoyos,BE,BEL,1908,2
Darío de Regoyos,BE,BEL,1914,122
Darío de Regoyos,FR,FRA,1905,8
Darío de Regoyos,FR,FRA,1911,1
Darío de Regoyos,IT,ITA,1905,4
Davi Rapaport,AT,AUT,1914,2
David Adolf Constant Artz,HU,HUN,1908,2
David August Wallin,DE,DEU,1905,9
David August Wallin,HU,HUN,1906,2
David Bautz,NL,NLD,1909,1
David Bomberg,GB,GBR,1913,13
David Bomberg,GB,GBR,1914,65
David Bomberg,GB,GBR,1915,8
David Brown Milne,US,USA,1913,12
David Bunzelmann,DE,DEU,1906,4
David Burlyuk,DE,DEU,1910,8
David Burlyuk,DE,DEU,1911,6
David Burlyuk,DE,DEU,1912,6
David Burlyuk,DE,DEU,1913,14
David Burlyuk,DE,DEU,1914,4
David Burlyuk,LT,LTU,1909,13
David Burlyuk,LV,,1909,8
David Burlyuk,LV,,1910,8
David Burlyuk,RU,RUS,1907,10
David Burlyuk,RU,RUS,1908,28
David Burlyuk,RU,RUS,1909,29
David Burlyuk,RU,RUS,1910,12
David Burlyuk,RU,RUS,1911,15
David Burlyuk,RU,RUS,1912,16
David Burlyuk,RU,RUS,1913,3
David Burlyuk,RU,RUS,1915,5
David Burlyuk,UA,UKR,1908,29
David Burlyuk,UA,UKR,1909,16
David Burlyuk,UA,UKR,1910,6
David Burlyuk,UA,UKR,1911,30
David Davies,US,USA,1911,1
David Davies,US,USA,1912,1
David Davies,US,USA,1913,1
David Dimant,GB,GBR,1909,6
David Drummond,GB,GBR,1911,4
David Drummond,GB,GBR,1914,2
David E. Kornhauser,US,USA,1911,2
David E. Kornhauser,US,USA,1912,1
David Estoppey,DE,DEU,1905,3
David Estoppey,HU,HUN,1910,1
David Fulton,CZ,CZE,1913,2
David Fulton,IT,ITA,1910,2
David Kakabadze,RU,RUS,1913,4
David Ljungdahl,HU,HUN,1906,6
David Muirhead,GB,GBR,1905,14
David Muirhead,GB,GBR,1906,16
David Muirhead,GB,GBR,1907,14
David Muirhead,GB,GBR,1908,10
David Muirhead,GB,GBR,1909,26
David Muirhead,GB,GBR,1910,28
David Muirhead,GB,GBR,1911,26
David Muirhead,GB,GBR,1912,28
David Muirhead,GB,GBR,1913,28
David Muirhead,GB,GBR,1914,26
David Muirhead,GB,GBR,1915,24
David Muirhead,IT,ITA,1914,2
David Neave,GB,GBR,1908,6
David Neave,GB,GBR,1910,2
David Neave,IT,ITA,1910,2
David O. Widhopff,FR,FRA,1907,6
David Roberts,HU,HUN,1909,4
David Sassoon,GB,GBR,1911,6
David Schulman,NL,NLD,1905,6
David Schulman,NL,NLD,1907,9
David Schulman,NL,NLD,1908,10
David Schulman,NL,NLD,1909,7
David Schulman,NL,NLD,1910,14
David Schulman,NL,NLD,1911,10
David Schulman,NL,NLD,1912,3
David Schulman,NL,NLD,1914,8
David Waterson,NL,NLD,1907,1
David Young Cameron,DE,DEU,1905,6
David Young Cameron,DE,DEU,1907,1
David Young Cameron,GB,GBR,1913,1
David Young Cameron,HU,HUN,1909,2
David Young Cameron,IT,ITA,1909,2
David Young Cameron,IT,ITA,1914,2
David Young Cameron,US,USA,1913,1
David Zacharias,CH,CHE,1911,1
David Zacharias,DE,DEU,1906,7
David Zacharias,DE,DEU,1909,6
"David, II Teniers",DE,DEU,1906,2
"David, II Teniers",DE,DEU,1909,1
"David, II Teniers",DE,DEU,1913,1
"David, the elder Cox",HU,HUN,1909,6
DeWitt McClellan Lockman,US,USA,1913,1
DeWitt Parshall,US,USA,1910,1
DeWitt Parshall,US,USA,1914,1
Debora Römer,NL,NLD,1905,1
Debora Römer,NL,NLD,1907,3
Debora Römer,NL,NLD,1909,2
Debora Römer,NL,NLD,1914,12
Deiva DeAngelis,IT,ITA,1913,1
Deiva DeAngelis,IT,ITA,1915,1
Delia Shull,US,USA,1913,1
Delstanche Albert,GB,GBR,1915,1
Demetrius Galanis,DE,DEU,1908,18
Demetrius Galanis,FR,FRA,1904,5
Demetrius Galanis,FR,FRA,1905,2
Demetrius Galanis,FR,FRA,1912,3
Denis Pierre Bergeret,DE,DEU,1905,3
Denis Pierre Bergeret,HU,HUN,1905,2
Denis Pinel,FR,FRA,1912,6
Denys George Wells,GB,GBR,1908,10
Denys George Wells,GB,GBR,1909,10
Denys George Wells,GB,GBR,1910,8
Denys George Wells,GB,GBR,1911,4
Denys George Wells,GB,GBR,1913,2
"Denys, Jr. Wortman",US,USA,1913,3
Derk Meelis,NL,NLD,1905,4
Derk Meelis,NL,NLD,1909,4
Derk Meelis,NL,NLD,1910,16
Dermod O'Brien,GB,GBR,1906,2
Dermod O'Brien,GB,GBR,1908,2
Derwent Lees,GB,GBR,1907,2
Derwent Lees,GB,GBR,1909,12
Derwent Lees,GB,GBR,1910,10
Derwent Lees,GB,GBR,1911,14
Derwent Lees,GB,GBR,1913,6
Derwent Lees,GB,GBR,1914,18
Derwent Lees,GB,GBR,1915,20
Derwent Lees,US,USA,1913,12
Desider von Fáy,HU,HUN,1910,8
Desider von Fáy,HU,HUN,1911,1
Desider von Fáy,HU,HUN,1912,5
Desmond Macready Chute,GB,GBR,1914,2
Dezső Czigány,DE,DEU,1910,2
Dezső Czigány,DE,DEU,1912,4
